RNA_id,mol_id,true_affinity,predicted_affinity,ablation,seed
TPP,Neg_lig_214,0.0,-3.6225749785591956,target_swap,0
TPP,Neg_lig_247,0.0,-0.8714515399220302,target_swap,0
TPP,Neg_lig_249,0.0,-2.6801013637534075,target_swap,0
TPP,Neg_lig_289,0.0,-0.6193473803411287,target_swap,0
TPP,Neg_lig_296,0.0,-1.2671790455320862,target_swap,0
TPP,Neg_lig_347,0.0,-0.29625128965891534,target_swap,0
TPP,Neg_lig_363,0.0,-2.1088034186268425,target_swap,0
TPP,Neg_lig_374,0.0,-5.675051638092188,target_swap,0
TPP,Neg_lig_139,0.0,-1.5607980983593075,target_swap,0
TPP,Neg_lig_391,0.0,-2.9804181157838494,target_swap,0
TPP,Neg_lig_417,0.0,-5.788020397366732,target_swap,0
TPP,Neg_lig_481,0.0,-2.6492503416922526,target_swap,0
TPP,Neg_lig_524,0.0,-2.0461280125730257,target_swap,0
TPP,Neg_lig_528,0.0,-2.0901334876460185,target_swap,0
TPP,Neg_lig_208,0.0,-0.9561335039419729,target_swap,0
TPP,Neg_lig_545,0.0,-2.5848609277213788,target_swap,0
TPP,Neg_lig_567,0.0,-3.25293428114927,target_swap,0
TPP,Neg_lig_611,0.0,-2.7255819562498322,target_swap,0
TPP,Neg_lig_620,0.0,-3.6124411164837165,target_swap,0
TPP,Neg_lig_637,0.0,-1.3392160929277308,target_swap,0
TPP,Neg_lig_675,0.0,0.09510785593333537,target_swap,0
TPP,Neg_lig_677,0.0,-3.723966279527839,target_swap,0
TPP,Neg_lig_748,0.0,-2.8465256611800394,target_swap,0
TPP,Neg_lig_765,0.0,-1.6170154845884026,target_swap,0
TPP,Neg_lig_782,0.0,-0.3588306458381778,target_swap,0
TPP,Neg_lig_828,0.0,-1.242978628699018,target_swap,0
TPP,Neg_lig_890,0.0,-3.7053867030937466,target_swap,0
TPP,Neg_lig_926,0.0,-3.225625770000641,target_swap,0
TPP,Neg_lig_932,0.0,-1.8769751360836358,target_swap,0
TPP,Neg_lig_937,0.0,-1.2907527261622596,target_swap,0
TPP,Neg_lig_965,0.0,-2.506348853388988,target_swap,0
TPP,Neg_lig_978,0.0,-0.9112270762887631,target_swap,0
TPP,Neg_lig_982,0.0,-2.8345013989889827,target_swap,0
TPP,Neg_lig_627,0.0,1.4300229521401624,target_swap,0
TPP,Neg_lig_1026,0.0,-0.04608989851918377,target_swap,0
TPP,Neg_lig_1082,0.0,-1.970739258861557,target_swap,0
TPP,Neg_lig_1096,0.0,-2.899105564957561,target_swap,0
TPP,Neg_lig_1103,0.0,-2.284377673428934,target_swap,0
TPP,Neg_lig_1114,0.0,-2.4781184715542333,target_swap,0
TPP,Neg_lig_1121,0.0,-0.562673437298379,target_swap,0
TPP,Neg_lig_1201,0.0,-1.5456229980876275,target_swap,0
TPP,Neg_lig_1246,0.0,-0.6820461456801539,target_swap,0
TPP,Neg_lig_1251,0.0,-4.562524218453823,target_swap,0
TPP,Neg_lig_1255,0.0,-3.0290734530464087,target_swap,0
TPP,Neg_lig_1272,0.0,0.8222731538477879,target_swap,0
TPP,Neg_lig_1296,0.0,-2.538877443865002,target_swap,0
TPP,Neg_lig_1323,0.0,-2.4139993117347585,target_swap,0
TPP,Neg_lig_1327,0.0,-0.886327907993234,target_swap,0
TPP,Neg_lig_1359,0.0,-0.7907157520550241,target_swap,0
TPP,Neg_lig_1372,0.0,-0.8266293379501377,target_swap,0
TPP,Neg_lig_1390,0.0,-0.3492292509219155,target_swap,0
TPP,Neg_lig_1423,0.0,-1.7373629042297916,target_swap,0
TPP,Neg_lig_1467,0.0,-0.7801506197225176,target_swap,0
TPP,Neg_lig_1481,0.0,-1.3616844613099888,target_swap,0
TPP,Neg_lig_1482,0.0,-0.027289895165392153,target_swap,0
TPP,Neg_lig_1491,0.0,-0.8311828761032958,target_swap,0
TPP,Neg_lig_1507,0.0,-3.538839521161221,target_swap,0
TPP,Neg_lig_1510,0.0,-1.527734396008353,target_swap,0
TPP,Neg_lig_1515,0.0,-0.9895774995537492,target_swap,0
TPP,Neg_lig_1526,0.0,-1.491520371673679,target_swap,0
TPP,Neg_lig_137,0.0,-1.360446470281679,target_swap,0
TPP,Neg_lig_1295,0.0,0.3794958496636269,target_swap,0
TPP,Neg_lig_1611,0.0,1.3203070712810359,target_swap,0
TPP,Neg_lig_1626,0.0,-2.254750238739761,target_swap,0
TPP,Neg_lig_1663,0.0,-1.3519479443132676,target_swap,0
TPP,Neg_lig_1673,0.0,-2.6278424161992104,target_swap,0
TPP,Neg_lig_1681,0.0,-0.8884543811577146,target_swap,0
TPP,Neg_lig_1703,0.0,-0.005931191478756759,target_swap,0
TPP,Neg_lig_1737,0.0,3.0097659289074876,target_swap,0
TPP,Neg_lig_1754,0.0,-1.6717645556463792,target_swap,0
TPP,Neg_lig_1764,0.0,0.7079958151548338,target_swap,0
TPP,Neg_lig_1768,0.0,-2.0155873838897636,target_swap,0
TPP,Neg_lig_1777,0.0,-0.5062002052142569,target_swap,0
TPP,Neg_lig_1802,0.0,-0.21319100226428844,target_swap,0
TPP,Neg_lig_1818,0.0,-2.342207916098892,target_swap,0
TPP,Neg_lig_1841,0.0,-1.2371491086318072,target_swap,0
TPP,Neg_lig_1863,0.0,-0.18154365298089115,target_swap,0
TPP,Neg_lig_1879,0.0,-2.759950439735465,target_swap,0
TPP,Neg_lig_1887,0.0,-3.6721751838906895,target_swap,0
TPP,Neg_lig_1909,0.0,-3.1569689557705347,target_swap,0
TPP,Neg_lig_1921,0.0,-2.725871949155734,target_swap,0
TPP,Neg_lig_566,0.0,-2.8322280415395253,target_swap,0
TPP,Neg_lig_2056,0.0,-2.8366681949946857,target_swap,0
TPP,Neg_lig_2071,0.0,-3.0962215418646215,target_swap,0
TPP,Neg_lig_2086,0.0,-1.5938302919175742,target_swap,0
TPP,Neg_lig_2099,0.0,-1.7911868072042116,target_swap,0
TPP,Neg_lig_2114,0.0,0.8279833501717908,target_swap,0
TPP,Neg_lig_2151,0.0,-2.4786292031598824,target_swap,0
TPP,Neg_lig_2164,0.0,-2.941598167500902,target_swap,0
TPP,Neg_lig_2178,0.0,-1.5566470762127826,target_swap,0
TPP,Neg_lig_2199,0.0,-3.0232438038537373,target_swap,0
TPP,Neg_lig_2208,0.0,-2.7042609084733558,target_swap,0
TPP,Neg_lig_2266,0.0,-4.143931002112747,target_swap,0
TPP,Neg_lig_2276,0.0,-1.3143303633395904,target_swap,0
TPP,Neg_lig_2285,0.0,-2.246966434602114,target_swap,0
TPP,Neg_lig_2288,0.0,-1.166002955770085,target_swap,0
TPP,Neg_lig_2317,0.0,0.03969577665407975,target_swap,0
TPP,Neg_lig_2323,0.0,-0.8156994102481798,target_swap,0
TPP,Neg_lig_2341,0.0,-2.8358213618124504,target_swap,0
TPP,Neg_lig_947,0.0,-0.020231551060976294,target_swap,0
TPP,Neg_lig_2410,0.0,-3.4820127102559395,target_swap,0
TPP,Neg_lig_2476,0.0,0.6512405963018804,target_swap,0
TPP,Neg_lig_2511,0.0,-0.12519649149922252,target_swap,0
TPP,Neg_lig_2527,0.0,-2.952657141547472,target_swap,0
TPP,Neg_lig_1074,0.0,-1.319774689718618,target_swap,0
TPP,Neg_lig_2546,0.0,-2.699201632104786,target_swap,0
TPP,Neg_lig_2547,0.0,-1.4717417778618023,target_swap,0
TPP,Neg_lig_994,0.0,-2.67762213484379,target_swap,0
TPP,Neg_lig_644,0.0,0.1650043759036146,target_swap,0
TPP,Neg_lig_2609,0.0,-1.082293359583626,target_swap,0
TPP,Neg_lig_2623,0.0,-0.14373704870115667,target_swap,0
TPP,Neg_lig_2629,0.0,-0.7307572727044684,target_swap,0
TPP,Neg_lig_2651,0.0,-2.363179969576076,target_swap,0
TPP,Neg_lig_2662,0.0,-1.0767088142294545,target_swap,0
TPP,Neg_lig_2698,0.0,-1.9997629384801376,target_swap,0
TPP,Neg_lig_2783,0.0,-2.978155426348409,target_swap,0
TPP,Neg_lig_2792,0.0,-0.8514463214373214,target_swap,0
TPP,Neg_lig_2806,0.0,-1.775704512410825,target_swap,0
TPP,Neg_lig_2814,0.0,-1.6806099822270424,target_swap,0
TPP,Neg_lig_2817,0.0,2.0262440319301573,target_swap,0
TPP,Neg_lig_2837,0.0,-0.23494956390436794,target_swap,0
TPP,Neg_lig_2874,0.0,0.4795850304015943,target_swap,0
TPP,Neg_lig_2883,0.0,-1.836111436112188,target_swap,0
TPP,Neg_lig_2912,0.0,-0.8247879437656787,target_swap,0
TPP,Neg_lig_2924,0.0,-2.7320144347221342,target_swap,0
TPP,Neg_lig_2939,0.0,-0.2517589902750803,target_swap,0
TPP,Neg_lig_2060,0.0,-2.7993653089750152,target_swap,0
TPP,Neg_lig_2968,0.0,-1.8153942039855027,target_swap,0
TPP,Neg_lig_2982,0.0,-3.944364023942252,target_swap,0
TPP,Neg_lig_2991,0.0,-1.9927371394780584,target_swap,0
TPP,Neg_lig_3008,0.0,-0.24017811992130333,target_swap,0
TPP,Neg_lig_3041,0.0,-0.23531518656833317,target_swap,0
TPP,Neg_lig_3077,0.0,0.41886469100383916,target_swap,0
TPP,Neg_lig_3094,0.0,-3.3503626501547332,target_swap,0
TPP,Neg_lig_3109,0.0,-3.573469374488236,target_swap,0
TPP,Neg_lig_3118,0.0,-2.939289166085481,target_swap,0
TPP,Neg_lig_3230,0.0,-4.392565917493566,target_swap,0
TPP,Neg_lig_3235,0.0,-2.406788394528385,target_swap,0
TPP,Neg_lig_3246,0.0,-3.370776440694857,target_swap,0
TPP,Neg_lig_3292,0.0,-1.392589051632915,target_swap,0
TPP,Neg_lig_3321,0.0,-0.4305805217174852,target_swap,0
TPP,Neg_lig_3351,0.0,-1.338057228904515,target_swap,0
TPP,Neg_lig_2884,0.0,-1.0567207379290364,target_swap,0
ZTP,101298,1.0,2.2905671804090906,target_swap,1
ZTP,12182839,1.0,2.845928666865877,target_swap,1
ZTP,12201213,1.0,5.445445052706091,target_swap,1
ZTP,122385,1.0,6.072338160393278,target_swap,1
ZTP,12267434,1.0,2.7062718199513194,target_swap,1
ZTP,12634687,1.0,4.407123763005499,target_swap,1
ZTP,12766557,1.0,4.726731426087247,target_swap,1
ZTP,12892198,1.0,5.950254193738894,target_swap,1
ZTP,13202927,1.0,4.136998626658327,target_swap,1
ZTP,14224931,1.0,4.382728584962177,target_swap,1
ZTP,14325308,1.0,3.2306858829029594,target_swap,1
ZTP,14604674,1.0,3.8904504039015833,target_swap,1
ZTP,15196499,1.0,4.329390606880211,target_swap,1
ZTP,157940,1.0,2.188113792481552,target_swap,1
ZTP,16899791,1.0,2.791898914601428,target_swap,1
ZTP,17311387,1.0,6.73934674538152,target_swap,1
ZTP,17587941,1.0,4.989096021138569,target_swap,1
ZTP,17741735,1.0,3.820051190886532,target_swap,1
ZTP,17917068,1.0,3.416846385342464,target_swap,1
ZTP,17922447,1.0,4.408933387216264,target_swap,1
ZTP,18391632,1.0,3.6899821445994068,target_swap,1
ZTP,18682916,1.0,3.747329929290467,target_swap,1
ZTP,19297220,1.0,4.221544614678317,target_swap,1
ZTP,20278440,1.0,3.366720189332265,target_swap,1
ZTP,205832,1.0,4.363919611819698,target_swap,1
ZTP,21044903,1.0,6.355457748897573,target_swap,1
ZTP,21582243,1.0,6.240646141585067,target_swap,1
ZTP,25638728,1.0,6.631416286238683,target_swap,1
ZTP,26633940,1.0,7.373592266891621,target_swap,1
ZTP,26642358,1.0,5.454292673348941,target_swap,1
ZTP,26965809,1.0,7.172275787565945,target_swap,1
ZTP,2810-4224,1.0,4.732413619622381,target_swap,1
ZTP,2810-4227,1.0,3.719717080729412,target_swap,1
ZTP,31242301,1.0,4.01592121297667,target_swap,1
ZTP,31575004,1.0,2.71865070924016,target_swap,1
ZTP,31764292,1.0,3.135955104144811,target_swap,1
ZTP,31852539,1.0,5.016129275245689,target_swap,1
ZTP,31917501,1.0,3.150469793224725,target_swap,1
ZTP,32903475,1.0,3.179934938677614,target_swap,1
ZTP,33557632,1.0,3.091482209126183,target_swap,1
ZTP,33921774,1.0,2.612384332084999,target_swap,1
ZTP,34268481,1.0,5.395953446902484,target_swap,1
ZTP,3448-7906,1.0,4.008817106672944,target_swap,1
ZTP,3720-2377,1.0,4.886302292220465,target_swap,1
ZTP,39666518,1.0,4.9287577051421225,target_swap,1
ZTP,39837810,1.0,6.075713194195545,target_swap,1
ZTP,4013-2178,1.0,5.656692897727383,target_swap,1
ZTP,41830928,1.0,5.478148055001146,target_swap,1
ZTP,42028139,1.0,5.800755110225077,target_swap,1
ZTP,42532169,1.0,4.4889854382888625,target_swap,1
ZTP,42929743,1.0,3.1395695068646687,target_swap,1
ZTP,4616-0292,1.0,6.1107833904871285,target_swap,1
ZTP,4708-0071,1.0,5.721320354117554,target_swap,1
ZTP,47488116,1.0,4.295787337970062,target_swap,1
ZTP,4790-1176,1.0,2.621948672512225,target_swap,1
ZTP,47913504,1.0,2.9908233366985186,target_swap,1
ZTP,4964-5174,1.0,4.513596246323591,target_swap,1
ZTP,5119828,1.0,4.94726954703029,target_swap,1
ZTP,5172392,1.0,7.104732829682785,target_swap,1
ZTP,5201830,1.0,5.996480706364541,target_swap,1
ZTP,5213078,1.0,4.291896002890777,target_swap,1
ZTP,5224153,1.0,4.532535306305012,target_swap,1
ZTP,5250905,1.0,2.6096359520187544,target_swap,1
ZTP,5251-2481,1.0,7.3258193529987174,target_swap,1
ZTP,5269563,1.0,4.124480661157596,target_swap,1
ZTP,5320336,1.0,5.853134404421862,target_swap,1
ZTP,5324234,1.0,3.7837320648197976,target_swap,1
ZTP,5325779,1.0,3.782446891409078,target_swap,1
ZTP,5331322,1.0,2.5710779751352923,target_swap,1
ZTP,5346676,1.0,5.119100984035463,target_swap,1
ZTP,5346837,1.0,3.1545201713069315,target_swap,1
ZTP,5347443,1.0,5.155937860022845,target_swap,1
ZTP,5350878,1.0,6.314368875444357,target_swap,1
ZTP,56075039,1.0,7.210699141802491,target_swap,1
ZTP,56240352,1.0,4.421795248117271,target_swap,1
ZTP,5695-0979,1.0,3.5169560590834874,target_swap,1
ZTP,5717805,1.0,5.6545178184944636,target_swap,1
ZTP,5718973,1.0,7.52360728677635,target_swap,1
ZTP,57980040,1.0,3.974097709152641,target_swap,1
ZTP,5924771,1.0,3.004969582323538,target_swap,1
ZTP,6044923,1.0,5.599670666033058,target_swap,1
ZTP,6134473,1.0,6.855933831975492,target_swap,1
ZTP,6357130,1.0,4.508850027412835,target_swap,1
ZTP,6372845,1.0,4.497588731547481,target_swap,1
ZTP,6786638,1.0,9.0420912692373,target_swap,1
ZTP,6802876,1.0,2.9675740373880872,target_swap,1
ZTP,8001-8198,1.0,3.0740384053187704,target_swap,1
ZTP,8004-9540,1.0,5.211920160710195,target_swap,1
ZTP,8005-0366,1.0,3.856066974856695,target_swap,1
ZTP,8007-0773,1.0,2.9036161093437247,target_swap,1
ZTP,8007-1084,1.0,6.131604167312455,target_swap,1
ZTP,8007-2266,1.0,5.4969551547300455,target_swap,1
ZTP,8008-4440,1.0,4.072530017837449,target_swap,1
ZTP,8010-0067,1.0,3.288583381444022,target_swap,1
ZTP,8010-4817,1.0,5.326822502173875,target_swap,1
ZTP,8013-2954,1.0,4.135898920829009,target_swap,1
ZTP,8014-7935,1.0,3.886936721699052,target_swap,1
ZTP,80141,1.0,3.8036825643829633,target_swap,1
ZTP,8018-2758,1.0,6.543020961218186,target_swap,1
ZTP,8018-2852,1.0,3.615342951004738,target_swap,1
ZTP,8018-2966,1.0,4.488360193905036,target_swap,1
ZTP,8018-4095,1.0,5.162226989599715,target_swap,1
ZTP,8018-7423,1.0,4.122267707011664,target_swap,1
ZTP,8019-6726,1.0,3.3513873694273855,target_swap,1
ZTP,8019-9061,1.0,5.890981946604681,target_swap,1
ZTP,8019-9983,1.0,4.152658668820838,target_swap,1
ZTP,8020-0820,1.0,6.328731653501659,target_swap,1
ZTP,8020-1001,1.0,3.931970216368146,target_swap,1
ZTP,8020-1052,1.0,5.218131788877698,target_swap,1
ZTP,8020-1571,1.0,5.121626202995534,target_swap,1
ZTP,8020-2578,1.0,3.0543576268887236,target_swap,1
ZTP,8020-2683,1.0,4.3266250630881435,target_swap,1
ZTP,8104-04425,1.0,5.667607029911095,target_swap,1
ZTP,8104-04684,1.0,4.22190020586862,target_swap,1
ZTP,8104-04926,1.0,5.264536098632766,target_swap,1
ZTP,8388-1007,1.0,5.265667483577436,target_swap,1
ZTP,8388-1008,1.0,5.419329721010176,target_swap,1
ZTP,9188721,1.0,4.292298771026075,target_swap,1
ZTP,9190966,1.0,2.2736742213261234,target_swap,1
ZTP,9205277,1.0,4.145702472107312,target_swap,1
ZTP,9207725,1.0,4.2503122638529,target_swap,1
ZTP,9209599,1.0,4.449233086067325,target_swap,1
ZTP,9212199,1.0,7.088721790445031,target_swap,1
ZTP,96491,1.0,3.3276469435533693,target_swap,1
ZTP,C066-5322,1.0,4.8416870596023776,target_swap,1
ZTP,C169-0255,1.0,4.617311452283209,target_swap,1
ZTP,C200-2690,1.0,5.159143861677574,target_swap,1
ZTP,C200-4138,1.0,4.058344614387243,target_swap,1
ZTP,C201-0688,1.0,5.359190860704388,target_swap,1
ZTP,C201-1740,1.0,3.185345468894189,target_swap,1
ZTP,C273-0281,1.0,2.2259272505057686,target_swap,1
ZTP,C273-0340,1.0,3.8723109747198925,target_swap,1
ZTP,C430-1098,1.0,4.317623098942283,target_swap,1
ZTP,C749-0018,1.0,3.897393306270473,target_swap,1
ZTP,C908-0509,1.0,6.674476879809434,target_swap,1
ZTP,D033-0127,1.0,5.504967646080254,target_swap,1
ZTP,D063-1068,1.0,6.9117930170160164,target_swap,1
ZTP,D063-1117,1.0,7.1633407171990715,target_swap,1
ZTP,D068-0219,1.0,3.166179663650113,target_swap,1
ZTP,D072-0403,1.0,2.3896716681486376,target_swap,1
ZTP,D172-0473,1.0,2.987583853289803,target_swap,1
ZTP,D186-0394,1.0,2.182171375467721,target_swap,1
ZTP,D245-0159,1.0,5.007614556156081,target_swap,1
ZTP,D482-2054,1.0,4.094954169449757,target_swap,1
ZTP,D494-0506,1.0,5.822941018406102,target_swap,1
ZTP,D704-1692,1.0,5.750355851063914,target_swap,1
ZTP,D718-0691,1.0,6.257936369010966,target_swap,1
ZTP,D731-0066,1.0,6.586589767396942,target_swap,1
ZTP,E470-0146,1.0,2.8648380313058404,target_swap,1
ZTP,E511-0764,1.0,2.5248739281832657,target_swap,1
ZTP,E595-0532,1.0,7.555611698838621,target_swap,1
ZTP,E679-0020,1.0,4.208414858358949,target_swap,1
ZTP,NCGC00016672-04,1.0,2.314017551608184,target_swap,1
ZTP,NCGC00247866-04,1.0,6.046699651100962,target_swap,1
ZTP,NCGC00346490-01,1.0,10.031561283187312,target_swap,1
ZTP,NCGC00346964-01,1.0,5.140179876796267,target_swap,1
PreQ1,0422-0091,1.0,5.568736778833721,target_swap,1
PreQ1,0812-1025,1.0,6.066454990349817,target_swap,1
PreQ1,0846-0051,1.0,6.241670845699547,target_swap,1
PreQ1,123458,1.0,6.050171048406174,target_swap,1
PreQ1,13691493,1.0,5.987243010253914,target_swap,1
PreQ1,13915713,1.0,6.316073880067805,target_swap,1
PreQ1,14876887,1.0,5.787149474032379,target_swap,1
PreQ1,15670813,1.0,5.49697845585668,target_swap,1
PreQ1,15896825,1.0,5.951227328208293,target_swap,1
PreQ1,17818802,1.0,7.684587697857285,target_swap,1
PreQ1,17988292,1.0,5.815814867518112,target_swap,1
PreQ1,19264424,1.0,6.112600835397115,target_swap,1
PreQ1,1965-0024,1.0,6.726309851514669,target_swap,1
PreQ1,1988-0087,1.0,6.632333087807479,target_swap,1
PreQ1,20252371,1.0,6.150900150960279,target_swap,1
PreQ1,20360930,1.0,6.501346301277303,target_swap,1
PreQ1,20674759,1.0,8.511630787212312,target_swap,1
PreQ1,20675366,1.0,5.808962424746859,target_swap,1
PreQ1,21179623,1.0,8.312574271582578,target_swap,1
PreQ1,21562311,1.0,6.787056895438728,target_swap,1
PreQ1,2252-1548,1.0,6.0293517913980335,target_swap,1
PreQ1,2435-0198,1.0,7.872238002926002,target_swap,1
PreQ1,2810-4198,1.0,6.078016925899329,target_swap,1
PreQ1,2810-4224,1.0,6.435556940853239,target_swap,1
PreQ1,2810-4227,1.0,5.422860401960271,target_swap,1
PreQ1,2810-4228,1.0,5.723332937652138,target_swap,1
PreQ1,328403,1.0,7.525710600016571,target_swap,1
PreQ1,33439679,1.0,6.482644802352592,target_swap,1
PreQ1,33446163,1.0,7.01214335670504,target_swap,1
PreQ1,3394-0298,1.0,7.3376479912700585,target_swap,1
PreQ1,3535-0310,1.0,9.05364450495282,target_swap,1
PreQ1,3738-4868,1.0,6.673464376206471,target_swap,1
PreQ1,39837810,1.0,7.778856515426407,target_swap,1
PreQ1,4013-2178,1.0,7.359836218958242,target_swap,1
PreQ1,40183085,1.0,8.869905247985091,target_swap,1
PreQ1,4112-3380,1.0,8.163562464611866,target_swap,1
PreQ1,4112-3524,1.0,5.693335146203094,target_swap,1
PreQ1,41650554,1.0,7.844122891432823,target_swap,1
PreQ1,42351021,1.0,6.196686556402545,target_swap,1
PreQ1,4269-3090,1.0,6.966131832376355,target_swap,1
PreQ1,4432-2269,1.0,5.587919869177959,target_swap,1
PreQ1,4788-0739,1.0,5.8457016007649845,target_swap,1
PreQ1,47926615,1.0,6.5431720016616195,target_swap,1
PreQ1,48085150,1.0,6.321571014026222,target_swap,1
PreQ1,48093352,1.0,6.41252050383715,target_swap,1
PreQ1,48121597,1.0,5.889576416869539,target_swap,1
PreQ1,5119828,1.0,6.650412868261148,target_swap,1
PreQ1,5172392,1.0,8.807876150913645,target_swap,1
PreQ1,5174475,1.0,8.526978702435564,target_swap,1
PreQ1,5180537,1.0,6.728767283295952,target_swap,1
PreQ1,5200786,1.0,7.806358603285381,target_swap,1
PreQ1,5213078,1.0,5.995039324121638,target_swap,1
PreQ1,5215844,1.0,6.068428082267799,target_swap,1
PreQ1,5224153,1.0,6.2356786275358695,target_swap,1
PreQ1,5236854,1.0,6.436562099219049,target_swap,1
PreQ1,5236945,1.0,8.165870523287754,target_swap,1
PreQ1,5248546,1.0,9.310215479530406,target_swap,1
PreQ1,5253879,1.0,7.230160176779581,target_swap,1
PreQ1,5320336,1.0,7.5562777256527225,target_swap,1
PreQ1,5350-0016,1.0,7.895497244229713,target_swap,1
PreQ1,5350-0056,1.0,7.80106622521759,target_swap,1
PreQ1,5350878,1.0,8.017512196675217,target_swap,1
PreQ1,5600837,1.0,9.330818317370234,target_swap,1
PreQ1,56075039,1.0,8.913842463033351,target_swap,1
PreQ1,5628157,1.0,6.8040780692583285,target_swap,1
PreQ1,5661401,1.0,7.003407014507218,target_swap,1
PreQ1,5718973,1.0,9.226750608007208,target_swap,1
PreQ1,58209539,1.0,8.919563857877113,target_swap,1
PreQ1,5864844,1.0,7.787409281494325,target_swap,1
PreQ1,5878848,1.0,6.893917752460209,target_swap,1
PreQ1,58975776,1.0,4.9882958293992345,target_swap,1
PreQ1,6044718,1.0,8.350157504738243,target_swap,1
PreQ1,6233-2517,1.0,7.07275980219499,target_swap,1
PreQ1,6372845,1.0,6.2007320527783385,target_swap,1
PreQ1,6415-0035,1.0,6.767783742244182,target_swap,1
PreQ1,6432111,1.0,7.492002146672138,target_swap,1
PreQ1,646976,1.0,5.868284866075004,target_swap,1
PreQ1,6640-0077,1.0,5.96022585668838,target_swap,1
PreQ1,67436,1.0,9.351650072877431,target_swap,1
PreQ1,7380-0010,1.0,9.392164632069749,target_swap,1
PreQ1,9142557,1.0,6.75340554315879,target_swap,1
PreQ1,9188721,1.0,5.995442092256934,target_swap,1
PreQ1,9205277,1.0,5.848845793338171,target_swap,1
PreQ1,92892,1.0,6.042133617337542,target_swap,1
PreQ1,93817,1.0,6.773767554695951,target_swap,1
PreQ1,94600,1.0,8.767815870038392,target_swap,1
PreQ1,C736-0159,1.0,6.283231185366935,target_swap,1
PreQ1,C748-0097,1.0,7.826414922961008,target_swap,1
PreQ1,C769-1565,1.0,6.056694368967609,target_swap,1
PreQ1,C769-1951,1.0,6.681218695229281,target_swap,1
PreQ1,C908-0403,1.0,8.57580387966096,target_swap,1
PreQ1,D030-0007,1.0,5.7223982042049855,target_swap,1
PreQ1,D033-0008,1.0,8.692048245582209,target_swap,1
PreQ1,D033-0127,1.0,7.2081109673111134,target_swap,1
PreQ1,D043-0245,1.0,6.290326798479345,target_swap,1
PreQ1,D043-0278,1.0,6.830956446842163,target_swap,1
PreQ1,D063-1068,1.0,8.614936338246874,target_swap,1
PreQ1,D063-1117,1.0,8.86648403842993,target_swap,1
PreQ1,D072-0757,1.0,5.982908061797676,target_swap,1
PreQ1,D114-0037,1.0,6.501526364254025,target_swap,1
PreQ1,D150-0146,1.0,5.956443809469741,target_swap,1
PreQ1,D172-0423,1.0,6.4765824295979915,target_swap,1
PreQ1,D175-0122,1.0,6.196139679594466,target_swap,1
PreQ1,D175-0127,1.0,6.83375554359069,target_swap,1
PreQ1,D272-0737,1.0,5.533128229272602,target_swap,1
PreQ1,D300-0327,1.0,6.187953984148887,target_swap,1
PreQ1,D301-0080,1.0,6.656429832865386,target_swap,1
PreQ1,D334-0126,1.0,7.165012536032443,target_swap,1
PreQ1,D367-0429,1.0,7.5162760823257955,target_swap,1
PreQ1,D385-0095,1.0,5.789923254273971,target_swap,1
PreQ1,D434-0692,1.0,9.115844854482269,target_swap,1
PreQ1,D454-0054,1.0,7.513390022991342,target_swap,1
PreQ1,D454-0510,1.0,7.732667510189506,target_swap,1
PreQ1,D503-0232,1.0,6.420620007542041,target_swap,1
PreQ1,D665-0262,1.0,6.656519152741514,target_swap,1
PreQ1,E138-2000,1.0,8.28257525394189,target_swap,1
PreQ1,E738-0215,1.0,9.505172970969586,target_swap,1
PreQ1,E738-0441,1.0,8.687815491369339,target_swap,1
PreQ1,NCGC00165722-02,1.0,5.807895109326069,target_swap,1
PreQ1,NCGC00346964-01,1.0,6.843323198027125,target_swap,1
TPP,Neg_lig_29,0.0,-3.477483684592751,target_swap,1
TPP,Neg_lig_111,0.0,-2.7355035230119524,target_swap,1
TPP,Neg_lig_136,0.0,-2.617576744051312,target_swap,1
TPP,Neg_lig_140,0.0,-0.2360554004167854,target_swap,1
TPP,Neg_lig_145,0.0,-2.3460193126990214,target_swap,1
TPP,Neg_lig_160,0.0,-2.8649553120700295,target_swap,1
TPP,Neg_lig_207,0.0,-2.6940733897906375,target_swap,1
TPP,Neg_lig_231,0.0,-1.990452214557,target_swap,1
TPP,Neg_lig_250,0.0,-0.47487387886550714,target_swap,1
TPP,Neg_lig_263,0.0,-1.532839907969703,target_swap,1
TPP,Neg_lig_288,0.0,-2.305880484845665,target_swap,1
TPP,Neg_lig_297,0.0,0.07056017627394873,target_swap,1
TPP,Neg_lig_299,0.0,-3.0155663576676455,target_swap,1
TPP,Neg_lig_321,0.0,0.6563570857148333,target_swap,1
TPP,Neg_lig_323,0.0,-1.182962356568539,target_swap,1
TPP,Neg_lig_341,0.0,1.3213740155660867,target_swap,1
TPP,Neg_lig_364,0.0,3.092964568524679,target_swap,1
TPP,Neg_lig_366,0.0,-1.9340051872706558,target_swap,1
TPP,Neg_lig_368,0.0,1.8723881022573208,target_swap,1
TPP,Neg_lig_375,0.0,-2.916689672347892,target_swap,1
TPP,Neg_lig_403,0.0,-6.219782685785446,target_swap,1
TPP,Neg_lig_423,0.0,-0.684496859347826,target_swap,1
TPP,Neg_lig_496,0.0,-0.3374508133466394,target_swap,1
TPP,Neg_lig_502,0.0,-2.2396931200437384,target_swap,1
TPP,Neg_lig_540,0.0,-3.8417469486204228,target_swap,1
TPP,Neg_lig_542,0.0,-2.7728206312913786,target_swap,1
